,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,p1,p2,p3,p4
463,Vernon Wells,367,143,11,113,193,13,410,0.255,0.302,0.433,0.736,0.2861164877705437,0.4177371106809784,0.17860285060707373,0.1175435509414042,0.046962233169129716,0.0036124794745484396,0.03711001642036125,0.06338259441707718,0.004269293924466338,0.13464696223316913,-0.27714927260677524,0.030186965627786614,-0.04054334266241651,-0.04860446952602205
464,Jayson Werth,727,250,13,196,633,29,1145,0.269,0.362,0.461,0.823,0.2976415094339623,0.3872641509433962,0.23726415094339626,0.07783018867924528,0.04773725415314111,0.0024823372159633373,0.03742600725606264,0.1208707275157533,0.005537521481764369,0.21863662402138628,-0.22014581651538115,0.016763047668298312,-0.07891885587315313,-0.030540031461082025
465,Matt Wieters,440,190,5,146,368,29,847,0.249,0.313,0.409,0.722,0.29696218226906385,0.41785492870427776,0.21264724116553008,0.07253564786112833,0.042908762420957536,0.001129177958446251,0.03297199638663053,0.08310749774164408,0.006549232158988257,0.19128274616079494,-0.25433922240927664,0.03578418980743981,-0.08760338743217677,-0.04183491672516053
466,Ty Wigginton,258,104,4,82,185,12,426,0.254,0.318,0.42,0.738,0.29232039636663915,0.4508670520231214,0.17781447839251308,0.07817230938618222,0.04364246747796895,0.0016785564414603439,0.03441040704993705,0.07763323541754091,0.005035669324381032,0.17876626101552665,-0.29295505637268554,0.05687053218979924,-0.07944910883749201,-0.052819748739725565
467,Josh Willingham,422,155,9,147,427,19,792,0.246,0.358,0.462,0.82,0.3275034293552812,0.3762002743484225,0.19170096021947874,0.10459533607681756,0.045830869308101714,0.0026611472501478412,0.04346540508574808,0.12625665286812535,0.005617977528089888,0.2341809580130101,-0.2562040382277203,-0.020472854232100324,-0.05835503238665094,-0.04236131386393444
468,Kolten Wong,351,124,25,53,233,27,463,0.261,0.333,0.384,0.7170000000000001,0.18524798643493007,0.49003815175922,0.24883425180161084,0.07587961000423908,0.04073587385019711,0.00821287779237845,0.01741130091984231,0.07654402102496714,0.008869908015768726,0.15210249671484888,-0.22847923938375925,0.16414541392448648,-0.05499714841172729,-0.042660602835942224
469,David Wright,600,249,18,145,516,52,911,0.289,0.37,0.47,0.84,0.3131981795614398,0.3934629706247414,0.2333471245345469,0.059991725279271824,0.05460526315789474,0.003947368421052632,0.03179824561403509,0.11315789473684212,0.011403508771929824,0.199780701754386,-0.23010040387408404,0.013199813070459792,-0.10154508956403102,-0.029837809081349205
470,Christian Yelich,626,216,25,151,494,34,907,0.29600000000000004,0.381,0.489,0.87,0.15437867774316372,0.564901349948079,0.2596053997923157,0.021114572516441683,0.050361389601305664,0.005828864537188156,0.035206341804616466,0.11517836325483795,0.007927255770575892,0.2114712054091863,-0.24196914692279245,0.24824704798982833,-0.09333500257582479,-0.035686631775353306
471,Kevin Youkilis,419,159,14,113,324,22,539,0.282,0.382,0.504,0.8859999999999999,0.3620013080444735,0.3633093525179856,0.21092217135382604,0.06344015696533682,0.05703012912482066,0.005021520803443328,0.040530846484935434,0.11621233859397415,0.007890961262553802,0.19332855093256812,-0.24517082794361747,-0.043732948964439196,-0.11041615640255187,-0.03331411063751806
472,Chris Young,573,255,21,157,471,15,1039,0.235,0.317,0.424,0.741,0.3184979137691238,0.33880389429763563,0.19582753824756607,0.14687065368567453,0.0552665799739922,0.004551365409622887,0.034026874729085395,0.10208062418725618,0.003250975292587776,0.22518422193324664,-0.2373924437396874,-0.04793504316828037,-0.01691169503816438,-0.03331320078016752
473,Delmon Young,392,171,10,93,152,16,633,0.28,0.315,0.421,0.737,0.27112777617536776,0.4770695125468705,0.19180847995385056,0.059994231323911164,0.0480472042708626,0.0028097780275358245,0.026130935656083168,0.04270862601854453,0.004495644844057321,0.1778589491430177,-0.29141130211983396,0.09319305903462594,-0.0954116655836037,-0.04937733050157207
474,Eric Young Jr.,275,67,22,13,147,3,350,0.245,0.312,0.332,0.643,0.1656005685856432,0.5863539445628998,0.19260838663823732,0.05543710021321962,0.0347871235721703,0.01142263759086189,0.006749740394600207,0.0763239875389408,0.001557632398753894,0.181723779854621,-0.30544749305153834,0.2426036896563759,-0.06729265566498739,-0.0710783082412874
475,Michael Young,496,202,21,82,275,20,545,0.297,0.345,0.433,0.778,0.25996232430082594,0.4793508187219244,0.2288074192146065,0.0318794377626431,0.05147808358817533,0.005351681957186544,0.02089704383282365,0.0700815494393476,0.005096839959225281,0.1388888888888889,-0.25896942872430306,0.11188184223820156,-0.11908113323658392,-0.04110580525774929
476,Ryan Zimmerman,747,301,14,226,505,33,1050,0.278,0.343,0.477,0.82,0.25095274390243905,0.4563643292682927,0.2288490853658537,0.06383384146341463,0.05315203955500618,0.002472187886279357,0.039908175878509616,0.08917534875507681,0.0058273000176584855,0.18541409147095175,-0.2461102293021699,0.09626731754181136,-0.08124278102767078,-0.033078635096802325
477,Ben Zobrist,866,341,42,164,819,34,947,0.27,0.362,0.433,0.7959999999999999,0.2426527455529776,0.4723511214230472,0.21848414539829847,0.06651198762567673,0.05219654063982857,0.006428899433644573,0.02510332159804072,0.1253635389560692,0.005204347160569417,0.1449563753252717,-0.2546186246032611,0.11280832222896442,-0.07349751984931782,-0.042273444253478044
478,Mike Zunino,244,100,3,108,164,1,849,0.2,0.27,0.394,0.6629999999999999,0.2965565706254392,0.3612087139845397,0.2227687983134224,0.11946591707659872,0.04065040650406504,0.0012195121951219512,0.043902439024390234,0.06666666666666668,0.0004065040650406504,0.34512195121951217,-0.22520476533775577,-0.0104758772232985,-0.04134371005579264,-0.03253032115163323
