,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2370,FF,2023-04-05,95.4,-1.43,5.99,"Cole, Gerrit",592206,543037,,swinging_strike,,,,,2,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,S,,,1,1,2023,-0.47,1.6,0.13,3.77,,,,1,2,Top,,,,,624431,,,5.1318276840654775,-138.61613788376278,-3.6904853118309484,-7.363433975670098,36.818589779243396,-11.102385502614496,3.68,1.77,,,,94.1,2329,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.46,,,,,,,,10,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,210,0.0,-0.043
2371,SL,2023-04-05,87.3,-1.81,5.91,"Cole, Gerrit",592206,543037,,called_strike,,,,,9,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,S,,,1,0,2023,0.46,0.04,0.44,1.61,,,,1,2,Top,,,,,624431,,,4.4817994354355335,-127.16409781026384,-4.3559915077743225,4.1203721287942106,24.131156346242953,-31.054405491425104,3.84,1.57,,,,87.3,2385,6.1,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.4,,,,,,,,10,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,95,0.0,-0.033
2372,SL,2023-04-05,86.3,-1.46,6.01,"Cole, Gerrit",592206,543037,,ball,,,,,14,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,B,,,0,0,2023,0.68,-0.52,1.99,1.5,,,,1,2,Top,,,,,624431,,,6.801897676485231,-125.543582316938,-3.385707074073381,5.662547904170876,27.02024880546836,-37.138996214122926,3.97,1.88,,,,85.8,2566,6.1,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.39,,,,,,,,10,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,37,0.0,0.026000000000000002
2373,CH,2023-04-05,87.9,-1.89,5.69,"Cole, Gerrit",669742,543037,field_out,hit_into_play,,,,,9,Darick Hall pops out to third baseman Josh Donaldson.,R,L,R,NYY,PHI,X,5.0,popup,1,1,2023,-1.44,1.06,0.38,1.64,,,,0,2,Top,112.16,170.12,,,624431,,,8.496868394519318,-127.64191919501616,-5.826368696525228,-17.55791283024612,27.76201195898901,-19.50652374688321,3.54,1.75,88.0,86.5,71.0,87.6,1609,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.16,0.001,0.0,0.0,1.0,0.0,0.0,3.0,9,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,238,0.024,-0.226
2374,KC,2023-04-05,82.7,-1.53,6.13,"Cole, Gerrit",669742,543037,,ball,,,,,14,Darick Hall pops out to third baseman Josh Donaldson.,R,L,R,NYY,PHI,B,,,0,1,2023,0.45,-0.93,1.35,1.9,,,,0,2,Top,,,,,624431,,,5.667272697704602,-120.32293856097328,-1.2302678152871422,3.0665095350538416,26.721702812509808,-41.04152593067095,3.58,1.78,,,,82.0,2559,6.1,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.35,,,,,,,,9,2,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,36,0.0,0.027999999999999997
2375,FF,2023-04-05,94.9,-1.72,6.04,"Cole, Gerrit",669742,543037,,called_strike,,,,,6,Darick Hall pops out to third baseman Josh Donaldson.,R,L,R,NYY,PHI,S,,,0,0,2023,-1.0,1.5,0.48,2.34,,,,0,2,Top,,,,,624431,,,7.949764042814348,-137.71257398374001,-7.281489927473808,-14.537002093314047,33.453177721700506,-11.580881689880464,3.58,1.75,,,,94.1,2275,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.34,,,,,,,,9,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,218,0.0,-0.038
2376,FF,2023-04-05,96.4,-1.45,5.91,"Cole, Gerrit",592663,543037,strikeout,called_strike,,,,,9,J.T. Realmuto called out on strikes.,R,R,R,NYY,PHI,S,2.0,,0,2,2023,-0.75,1.61,0.59,2.29,,,,2,1,Top,,,,,624431,,,7.124974025542648,-139.9497810792783,-7.606296529769152,-11.613656914420517,36.663701631000684,-9.466703656949537,3.76,1.86,,,,95.9,2393,6.5,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.02,,,0.0,1.0,0.0,0.0,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0.01,-0.064
2377,FF,2023-04-05,96.4,-1.81,5.82,"Cole, Gerrit",592663,543037,,foul,,,,,11,J.T. Realmuto called out on strikes.,R,R,R,NYY,PHI,S,,,0,2,2023,-1.17,1.45,-0.18,4.49,,,,2,1,Top,,,,,624431,,,6.986269377882777,-140.1422054311575,-1.1827651562941317,-17.026560107701112,34.92200717109987,-13.121006386766375,3.59,1.68,,,,95.9,2410,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.19,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,0.0
2378,KC,2023-04-05,82.8,-1.67,5.99,"Cole, Gerrit",592663,543037,,foul,,,,,5,J.T. Realmuto called out on strikes.,R,R,R,NYY,PHI,S,,,0,1,2023,0.94,-1.12,0.14,2.46,,,,2,1,Top,,,,,624431,,,2.2932618705586165,-120.48286437802092,0.7085668529516886,8.58701881198515,26.54719272580943,-43.3664511815624,3.59,1.68,204.0,72.3,36.0,81.9,2465,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.5,,,,,,,,3,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,41,0.0,-0.024
2379,SL,2023-04-05,88.0,-1.91,5.83,"Cole, Gerrit",592663,543037,,called_strike,,,,,9,J.T. Realmuto called out on strikes.,R,R,R,NYY,PHI,S,,,0,0,2023,0.37,0.17,0.39,1.61,,,,2,1,Top,,,,,624431,,,4.79072590516094,-127.92180269247221,-4.353033270379916,2.830038246915662,30.53688384337995,-29.57198574706377,3.79,1.65,,,,87.2,2345,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.28,,,,,,,,3,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,116,0.0,-0.018000000000000002
2380,FF,2023-04-05,98.1,-1.73,5.86,"Cole, Gerrit",656941,543037,field_out,hit_into_play,,,,,6,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,X,6.0,popup,3,2,2023,-1.01,1.57,0.5,2.68,,,,1,1,Top,133.38,145.87,,,624431,,,8.386245081302349,-142.3698223019134,-6.653355411118693,-15.838201653989932,37.15860830627915,-9.464674114267673,3.29,1.57,146.0,86.1,66.0,97.3,2437,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.18,0.001,0.0,0.0,1.0,0.0,0.0,3.0,2,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,213,0.015,-0.209
2381,SL,2023-04-05,89.1,-1.72,5.92,"Cole, Gerrit",656941,543037,,foul,,,,,6,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,S,,,3,2,2023,0.47,0.26,0.74,2.22,,,,1,1,Top,,,,,624431,,,5.044473895877009,-129.58993706684765,-3.5307772104857778,4.139901785959766,29.03776007197525,-28.713646427221303,3.29,1.57,126.0,110.3,5.0,88.4,2611,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.46,,,,,,,,2,6,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,87,0.0,0.0
2382,SL,2023-04-05,87.1,-1.76,5.82,"Cole, Gerrit",656941,543037,,ball,,,,,14,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,B,,,2,2,2023,0.23,-0.21,0.5,0.69,,,,1,1,Top,,,,,624431,,,4.950222200184009,-126.6516721234976,-5.591921676383231,1.3184782704903364,29.712041782518703,-33.358653927801875,3.42,1.65,,,,86.4,2549,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.27,,,,,,,,2,5,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,92,0.0,0.06
2383,FF,2023-04-05,97.0,-1.65,5.92,"Cole, Gerrit",656941,543037,,foul,,,,,3,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,S,,,2,1,2023,-1.04,1.62,0.47,3.32,,,,1,1,Top,,,,,624431,,,8.018086432326442,-140.84540253118882,-5.001348266771127,-15.821421259497384,38.92667729310215,-9.745345531333607,3.29,1.57,155.0,89.6,76.0,96.0,2398,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.15,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,216,0.0,-0.048
2384,SL,2023-04-05,88.2,-1.84,5.87,"Cole, Gerrit",656941,543037,,ball,,,,,14,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,B,,,1,1,2023,0.61,0.26,0.9,1.81,,,,1,1,Top,,,,,624431,,,5.358108408528276,-128.24699493357892,-4.2018743211280905,5.362613037688772,30.814354575869945,-28.513030469894108,3.55,1.78,,,,87.1,2582,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.48,,,,,,,,2,3,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,95,0.0,0.035
2385,CH,2023-04-05,87.7,-1.86,5.74,"Cole, Gerrit",656941,543037,,ball,,,,,13,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,B,,,0,1,2023,-1.74,1.0,-1.31,2.44,,,,1,1,Top,,,,,624431,,,4.937567862683187,-127.5977280928096,-3.888761030876518,-19.981732598904397,27.648005463137263,-20.67205621656358,3.47,1.65,,,,87.6,1608,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.17,,,,,,,,2,2,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,238,0.0,0.02
2386,KC,2023-04-05,82.3,-1.75,6.0,"Cole, Gerrit",656941,543037,,called_strike,,,,,1,Kyle Schwarber pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,S,,,0,0,2023,0.57,-0.94,-0.5,2.98,,,,1,1,Top,,,,,624431,,,1.7186301172778926,-119.70513432804592,1.5856314599545736,5.022369005544715,26.609979500590146,-41.73106184887765,3.45,1.59,,,,81.3,2702,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.52,,,,,,,,2,1,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,47,0.0,-0.026000000000000002
2387,FF,2023-04-05,97.0,-1.51,5.91,"Cole, Gerrit",607208,543037,strikeout,called_strike,,,,,9,Trea Turner called out on strikes.,R,R,R,NYY,PHI,S,2.0,,2,2,2023,-1.17,1.71,0.53,1.91,,,,0,1,Top,,,,,624431,,,8.120737435241839,-140.81809598533027,-9.060248402872393,-17.441829764190608,31.040674091065718,-7.529161390558956,3.42,1.65,,,,97.0,2408,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.15,,,0.0,1.0,0.0,0.0,,1,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.022000000000000002,-0.21100000000000002
2388,FF,2023-04-05,96.7,-1.67,5.82,"Cole, Gerrit",607208,543037,,foul,,,,,6,Trea Turner called out on strikes.,R,R,R,NYY,PHI,S,,,2,2,2023,-1.22,1.68,0.47,2.36,,,,0,1,Top,,,,,624431,,,8.48627827340664,-140.49400200432933,-7.517544438815553,-18.10430993178807,30.100647218157672,-8.294011243829756,3.32,1.61,268.0,86.8,46.0,96.9,2390,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.16,,,,,,,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,0.0
2389,FF,2023-04-05,96.4,-1.69,5.88,"Cole, Gerrit",607208,543037,,foul,,,,,11,Trea Turner called out on strikes.,R,R,R,NYY,PHI,S,,,2,1,2023,-1.18,1.33,-0.89,3.22,,,,0,1,Top,,,,,624431,,,4.817149069385722,-140.20843178081017,-4.442535328647755,-16.649627663488165,35.95165659640979,-13.844354485428154,3.32,1.61,82.0,110.2,3.0,95.9,2403,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.16,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,-0.064
2390,FF,2023-04-05,96.2,-1.61,5.96,"Cole, Gerrit",607208,543037,,ball,,,,,14,Trea Turner called out on strikes.,R,R,R,NYY,PHI,B,,,1,1,2023,-1.25,1.57,1.16,2.0,,,,0,1,Top,,,,,624431,,,10.113100512478477,-139.45415413916098,-8.345546030342682,-18.68467431028012,35.470743932611164,-9.896606874738426,3.47,1.75,,,,95.1,2310,6.1,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.36,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.0,0.05
2391,FF,2023-04-05,94.9,-1.8,5.98,"Cole, Gerrit",607208,543037,,ball,,,,,11,Trea Turner called out on strikes.,R,R,R,NYY,PHI,B,,,0,1,2023,-1.24,1.83,-0.04,4.02,,,,0,1,Top,,,,,624431,,,7.333845586691852,-137.9516886626516,-3.5068816461405783,-17.541030371837213,32.33368221230783,-8.286214559593892,3.39,1.65,,,,94.2,2462,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.47,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,0.027999999999999997
2392,FF,2023-04-05,96.4,-1.74,6.0,"Cole, Gerrit",607208,543037,,foul,,,,,11,Trea Turner called out on strikes.,R,R,R,NYY,PHI,S,,,0,0,2023,-1.17,1.84,-0.43,3.47,,,,0,1,Top,,,,,624431,,,6.143056741051217,-139.97952616106755,-5.187244956942278,-16.859611881663596,38.803112029102685,-7.132752381971941,3.32,1.61,,,,95.1,2296,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.3,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,-0.038
2393,FF,2023-03-30,98.0,-1.9,5.79,"Cole, Gerrit",592626,543037,strikeout,swinging_strike,,,,,1,Joc Pederson strikes out swinging.,R,L,R,NYY,SF,S,2.0,,0,2,2023,-0.91,1.4,-0.75,2.99,,,,2,6,Top,,,,,624431,,,5.18473678903224,-142.59982895614132,-5.276995082633945,-13.587630162308605,34.56330918525025,-12.13685527222226,3.46,1.76,,,,97.5,2490,6.1,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.38,,,0.0,1.0,0.0,0.0,,42,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,221,0.009000000000000001,-0.064
2394,FF,2023-03-30,97.4,-1.67,5.87,"Cole, Gerrit",592626,543037,,foul,,,,,11,Joc Pederson strikes out swinging.,R,L,R,NYY,SF,S,,,0,1,2023,-0.75,1.29,-0.08,4.0,,,,2,6,Top,,,,,624431,,,5.951191966399237,-141.63144481282453,-2.4182298152956605,-11.491594726435745,34.40031432353983,-14.512493542568452,3.46,1.76,,,,96.6,2466,6.0,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.51,,,,,,,,42,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Standard,214,0.0,-0.024
2395,CH,2023-03-30,90.7,-1.75,5.74,"Cole, Gerrit",592626,543037,,swinging_strike,,,,,13,Joc Pederson strikes out swinging.,R,L,R,NYY,SF,S,,,0,0,2023,-1.42,0.83,-1.04,2.37,,,,2,6,Top,,,,,624431,,,4.778651437924446,-131.9021334112335,-4.239132730307413,-17.55639491779087,29.296057220846528,-21.81614628541301,3.46,1.76,,,,90.1,1662,6.0,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.46,,,,,,,,42,1,Changeup,3,0,0,3,0,3,0,3,Strategic,Standard,238,0.0,-0.018000000000000002
2396,FF,2023-03-30,97.1,-1.68,5.76,"Cole, Gerrit",527038,543037,grounded_into_double_play,hit_into_play,,,,,8,"Wilmer Flores grounds into a double play, shortstop Anthony Volpe to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Michael Conforto out at 2nd.    Wilmer Flores out at 1st.",R,R,R,NYY,SF,X,6.0,ground_ball,3,2,2023,-1.08,1.29,-0.04,1.76,,,624424.0,0,6,Top,110.24,148.44,,,624431,,,6.922659479071858,-141.023881174015,-8.101771341007524,-16.060763595067087,34.864953101783435,-13.265554419340154,3.16,1.57,51.0,94.8,1.0,97.1,2410,6.6,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,53.91,0.38299999999999995,0.364,0.0,1.0,0.0,0.0,2.0,41,6,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,215,0.077,-0.63
2397,FF,2023-03-30,97.5,-1.55,5.87,"Cole, Gerrit",527038,543037,,foul,,,,,5,"Wilmer Flores grounds into a double play, shortstop Anthony Volpe to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Michael Conforto out at 2nd.    Wilmer Flores out at 1st.",R,R,R,NYY,SF,S,,,3,1,2023,-0.84,1.58,0.05,2.24,,,624424.0,0,6,Top,,,,,624431,,,6.230770995280692,-141.684423346461,-7.857819529878298,-12.74750788335668,34.988037574158014,-9.218924718384192,3.16,1.57,193.0,78.5,60.0,97.4,2477,6.5,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.02,,,,,,,,41,5,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,207,0.0,-0.095
2398,SL,2023-03-30,88.8,-1.9,5.84,"Cole, Gerrit",527038,543037,,ball,,,,,11,"Wilmer Flores grounds into a double play, shortstop Anthony Volpe to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Michael Conforto out at 2nd.    Wilmer Flores out at 1st.",R,R,R,NYY,SF,B,,,2,1,2023,0.4,0.35,-0.86,3.29,,,624424.0,0,6,Top,,,,,624431,,,1.6944858903339348,-129.50664841204656,-1.0161136377866349,4.2694784134952215,23.68950750515387,-28.233756408565164,3.16,1.61,,,,89.3,2565,6.2,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.28,,,,,,,,41,4,Slider,3,0,0,3,0,3,0,3,Standard,Standard,88,0.0,0.14800000000000002
2399,FF,2023-03-30,97.6,-1.7,5.79,"Cole, Gerrit",527038,543037,,ball,,,,,7,"Wilmer Flores grounds into a double play, shortstop Anthony Volpe to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Michael Conforto out at 2nd.    Wilmer Flores out at 1st.",R,R,R,NYY,SF,B,,,1,1,2023,-0.82,1.63,-0.41,1.66,,,624424.0,0,6,Top,,,,,624431,,,5.341476419393187,-141.7142638153983,-9.307341057575133,-12.240626748518428,33.87495420151006,-8.282777913410536,3.21,1.56,,,,97.6,2480,6.5,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.0,,,,,,,,41,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,220,0.0,0.067
2400,FF,2023-03-30,97.6,-1.68,5.9,"Cole, Gerrit",527038,543037,,called_strike,,,,,1,"Wilmer Flores grounds into a double play, shortstop Anthony Volpe to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Michael Conforto out at 2nd.    Wilmer Flores out at 1st.",R,R,R,NYY,SF,S,,,1,0,2023,-0.99,1.49,-0.64,3.23,,,624424.0,0,6,Top,,,,,624431,,,5.084285552068758,-141.9304724541065,-5.104821166506744,-14.547936549744888,33.19422708080988,-11.032245228932164,3.21,1.59,,,,97.6,2494,6.4,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.1,,,,,,,,41,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,207,0.0,-0.062
2401,SL,2023-03-30,89.3,-1.89,5.73,"Cole, Gerrit",527038,543037,,blocked_ball,,,,,14,"Wilmer Flores grounds into a double play, shortstop Anthony Volpe to second baseman DJ LeMahieu to first baseman Anthony Rizzo.   Michael Conforto out at 2nd.    Wilmer Flores out at 1st.",R,R,R,NYY,SF,B,,,0,0,2023,0.34,0.38,1.13,0.67,,,624424.0,0,6,Top,,,,,624431,,,6.761509750981007,-129.98292683319042,-7.386919951951736,2.7398955590633585,22.271805234470378,-26.63227076279316,3.32,1.53,,,,90.4,2534,6.5,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,53.96,,,,,,,,41,1,Slider,3,0,0,3,0,3,0,3,Standard,Standard,118,0.0,0.046
2402,FF,2023-03-30,97.2,-1.7,5.9,"Cole, Gerrit",624424,543037,single,hit_into_play,,,,,12,Michael Conforto singles on a line drive to left fielder Oswaldo Cabrera.,R,L,R,NYY,SF,X,7.0,line_drive,0,0,2023,-0.72,1.46,0.42,3.55,,,,0,6,Top,102.13,97.99,,,624431,,,7.334213884550572,-141.2810427943219,-4.0809211648702775,-11.39961377603211,32.93724416286458,-11.83332467740651,3.13,1.51,188.0,88.6,12.0,96.9,2459,6.2,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.25,0.789,0.769,0.9,1.0,1.0,0.0,4.0,40,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,216,-0.04,0.386
2403,FF,2023-03-30,97.9,-1.74,5.89,"Cole, Gerrit",664774,543037,field_out,hit_into_play,,,,,6,LaMonte Wade Jr.  grounds out to first baseman Anthony Rizzo.,R,L,R,NYY,SF,X,3.0,ground_ball,2,2,2023,-0.98,1.39,0.59,2.68,,,547379.0,2,5,Top,146.63,174.31,,,624431,,,8.549794452282494,-142.18625463224777,-6.3488178233581944,-15.265783570262876,33.69817763398228,-12.062868169951408,3.23,1.52,86.0,68.6,9.0,97.8,2479,6.4,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.07,0.24600000000000002,0.228,0.0,1.0,0.0,0.0,2.0,36,5,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,223,0.021,-0.204
2404,SL,2023-03-30,87.6,-1.93,5.66,"Cole, Gerrit",664774,543037,,blocked_ball,,,,,14,LaMonte Wade Jr.  grounds out to first baseman Anthony Rizzo.,R,L,R,NYY,SF,B,,,1,2,2023,0.42,0.07,0.6,0.75,,,547379.0,2,5,Top,,,,,624431,,,5.24074337706121,-127.62689734273079,-5.939456946521566,3.749430397769893,22.228505314564018,-30.500589482573265,3.34,1.61,,,,87.8,2649,6.0,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.51,,,,,,,,36,4,Slider,3,0,0,3,0,3,0,3,Standard,Standard,78,0.0,0.032
2405,FF,2023-03-30,97.9,-1.65,5.88,"Cole, Gerrit",664774,543037,,foul,,,,,6,LaMonte Wade Jr.  grounds out to first baseman Anthony Rizzo.,R,L,R,NYY,SF,S,,,1,1,2023,-0.92,1.49,0.36,2.23,,,547379.0,2,5,Top,,,,,624431,,,7.514912005151713,-142.27149161590833,-7.807799494873916,-14.13777499277504,31.775019943170925,-10.312669942628544,3.23,1.52,156.0,66.6,65.0,98.0,2443,6.4,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.12,,,,,,,,36,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Standard,211,0.0,-0.052000000000000005
2406,KC,2023-03-30,81.9,-1.8,5.93,"Cole, Gerrit",664774,543037,,ball,,,,,11,LaMonte Wade Jr.  grounds out to first baseman Anthony Rizzo.,R,L,R,NYY,SF,B,,,0,1,2023,0.83,-1.23,-1.39,2.82,,,547379.0,2,5,Top,,,,,624431,,,-0.6754234959595394,-119.21414367780089,1.9732416909537995,7.961957630782052,26.07913744187855,-44.502927621191375,3.23,1.53,,,,80.7,2648,5.8,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.75,,,,,,,,36,2,Knuckle Curve,3,0,0,3,0,3,0,3,Standard,Standard,35,0.0,0.023
2407,FF,2023-03-30,97.6,-1.8,5.76,"Cole, Gerrit",664774,543037,,called_strike,,,,,9,LaMonte Wade Jr.  grounds out to first baseman Anthony Rizzo.,R,L,R,NYY,SF,S,,,0,0,2023,-1.16,1.62,0.28,2.01,,,547379.0,2,5,Top,,,,,624431,,,8.247760226628484,-141.54498747724043,-8.206417692705335,-17.645338344604138,37.28012692243299,-8.658815691771869,3.34,1.56,,,,96.7,2500,6.3,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.16,,,,,,,,36,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,213,0.0,-0.040999999999999995
2408,FF,2023-03-30,97.3,-1.83,5.74,"Cole, Gerrit",547379,543037,single,hit_into_play,,,,,2,Roberto Perez singles on a sharp line drive to center fielder Aaron Judge.,R,R,R,NYY,SF,X,8.0,line_drive,1,1,2023,-0.85,1.36,-0.16,2.74,,,,2,5,Top,148.13,76.39,,,624431,,,6.424219457387474,-141.48333482107432,-5.612597599162502,-12.86172872404775,33.2760848116599,-12.852769604512364,3.21,1.55,272.0,104.6,14.0,97.4,2458,6.5,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.04,0.72,0.769,0.9,1.0,1.0,0.0,5.0,35,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,221,-0.012,0.136
2409,SL,2023-03-30,86.8,-1.86,5.88,"Cole, Gerrit",547379,543037,,ball,,,,,13,Roberto Perez singles on a sharp line drive to center fielder Aaron Judge.,R,R,R,NYY,SF,B,,,0,1,2023,0.16,-0.14,-0.14,1.35,,,,2,5,Top,,,,,624431,,,3.771637355413244,-126.48632580293147,-4.4584438027145215,1.097741366919557,22.922885231216195,-33.02945488887697,3.24,1.64,,,,86.8,2456,6.0,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.51,,,,,,,,35,2,Slider,3,0,0,3,0,3,0,3,Standard,Standard,74,0.0,0.013999999999999999
2410,SL,2023-03-30,86.0,-1.81,5.93,"Cole, Gerrit",547379,543037,,called_strike,,,,,5,Roberto Perez singles on a sharp line drive to center fielder Aaron Judge.,R,R,R,NYY,SF,S,,,0,0,2023,0.45,-0.36,0.11,2.21,,,,2,5,Top,,,,,624431,,,3.628743591234637,-125.3286502393544,-1.861078616755719,4.0684430896223365,25.11033422744525,-35.841844861185955,3.21,1.51,,,,85.8,2537,6.1,718781,543037,624431,519203,518934,518626,683011,665828,592450,519317,54.41,,,,,,,,35,1,Slider,3,0,0,3,0,3,0,3,Standard,Standard,72,0.0,-0.018000000000000002
